Annual Return (%),Annual Volatility (%),Sharpe Ratio
21.8031,18.079,0.9294
20.578,16.9541,0.9188
19.4252,17.9025,0.8058
18.6794,15.601,0.8768
17.3052,14.9178,0.8249
22.0545,19.9358,0.8555
22.3425,18.0916,0.9586
15.4852,15.0001,0.699
22.8316,19.8635,0.8977
17.5489,14.8918,0.8427
18.4632,16.9499,0.7943
22.9965,17.4661,1.0304
24.7687,20.6845,0.9557
18.5541,15.9918,0.8476
19.4431,16.2552,0.8885
18.2082,17.2353,0.7663
19.6311,16.8531,0.8682
25.8444,19.729,1.0565
14.1654,17.1795,0.5335
17.9763,17.5925,0.7376
15.9496,14.4693,0.7567
17.0615,15.668,0.7698
13.7064,16.0085,0.5439
20.4486,15.567,0.9924
22.3544,18.1578,0.9558
22.2828,17.4566,0.99
18.3628,17.5955,0.7594
16.9378,17.8933,0.6672
15.5829,15.286,0.6923
19.46,15.9043,0.9092
27.8148,20.6809,1.1032
20.1137,16.0532,0.9415
23.4285,18.4043,1.0013
17.5076,16.7377,0.7473
20.3113,17.1042,0.8952
19.3063,16.3797,0.8734
18.5284,16.8425,0.8032
17.9254,16.6565,0.776
18.261,16.9512,0.7823
18.1609,18.1492,0.7251
20.5027,19.5158,0.7944
16.655,15.2585,0.7638
18.9914,15.4437,0.906
22.6467,20.3916,0.8654
20.0699,16.1517,0.933
13.874,15.115,0.5871
18.2985,19.5547,0.6801
22.3639,17.7442,0.9786
21.4101,16.7675,0.9787
20.3513,16.8965,0.9086
20.5189,19.0712,0.8137
14.8003,15.6844,0.6248
19.5483,17.087,0.8514
19.8175,16.5134,0.8973
22.5667,19.8575,0.8846
21.2269,17.3391,0.9359
18.8802,17.912,0.7749
21.0505,15.733,1.0202
16.335,16.3882,0.6917
16.3304,14.3953,0.7871
20.774,17.6956,0.8914
21.8386,17.163,0.9811
19.9661,16.8083,0.8904
17.5903,17.3607,0.7252
22.6829,17.5161,1.0095
19.4512,17.4041,0.8303
26.22,18.9276,1.1211
22.0899,17.9431,0.9524
23.5144,18.7544,0.9872
17.0204,15.3253,0.7844
16.7105,14.4307,0.8115
18.0619,15.3816,0.8492
19.4382,15.713,0.9189
22.0436,19.2809,0.884
22.854,20.4846,0.8716
18.7623,16.6324,0.8274
17.2321,16.4669,0.7428
21.1735,20.099,0.8047
16.2188,14.7565,0.7603
20.4109,18.9704,0.8124
18.8722,15.7603,0.8802
19.7412,16.5266,0.892
20.3426,16.6021,0.9241
16.6353,15.9207,0.7308
19.5381,16.4231,0.8852
16.6647,17.2482,0.6763
15.3427,15.1287,0.6836
17.4329,15.0757,0.8247
20.676,18.5738,0.844
22.7678,17.9467,0.99
20.699,17.9048,0.8768
18.2323,17.4133,0.7599
18.4529,15.8146,0.8507
22.8075,17.6316,1.01
20.4983,18.7309,0.8274
20.5289,15.9268,0.975
15.0089,15.7137,0.637
22.3578,17.8699,0.9713
20.0285,14.9183,1.0074
20.9069,17.8374,0.8918
19.4758,17.6159,0.8217
18.5273,16.2673,0.8316
14.2502,15.4929,0.5971
22.4854,21.0774,0.8296
22.3513,17.5087,0.991
18.5553,14.4786,0.9362
18.899,15.7488,0.8825
13.5909,15.7174,0.5466
14.7288,15.4028,0.6316
20.9751,17.5968,0.9078
23.4167,17.6726,1.0421
16.6786,17.6984,0.6599
20.7467,18.1616,0.867
21.8441,19.8302,0.8494
19.9848,17.7835,0.8426
22.7246,16.7706,1.0569
22.2881,20.9601,0.8248
19.6628,15.9437,0.9197
19.8177,19.1793,0.7726
20.9731,17.8266,0.896
18.9036,17.921,0.7758
17.6798,14.5762,0.8699
20.9393,20.1605,0.7906
15.2978,16.5119,0.6237
16.8043,14.9658,0.7888
20.4516,18.7502,0.8241
18.8753,15.4141,0.9002
21.2754,16.6257,0.9789
19.2501,18.1368,0.7857
21.1663,20.0173,0.8076
22.8667,19.4609,0.9181
16.9514,14.6317,0.8168
21.6843,19.278,0.8655
15.8253,15.0143,0.721
16.9688,16.6122,0.7205
18.9851,15.8758,0.8809
20.9355,18.4741,0.8626
21.9848,16.7084,1.0165
21.4284,17.7629,0.9249
19.8668,18.8898,0.787
16.3159,15.1501,0.7469
22.9501,21.1816,0.8474
20.4873,16.0802,0.9631
17.571,15.662,0.8026
19.3593,15.8912,0.9036
17.6313,15.8869,0.7951
20.9167,16.8513,0.9445
17.8148,15.5708,0.823
18.56,18.0897,0.7496
24.3574,20.4054,0.9486
19.485,16.9818,0.853
19.9167,16.2931,0.9155
20.1027,17.6913,0.8537
15.6008,15.0689,0.7035
19.8772,16.6406,0.894
21.4366,18.8595,0.8715
20.3389,16.9955,0.9025
18.6722,16.2668,0.8405
16.794,14.0826,0.8375
18.8042,18.1668,0.7599
23.8664,16.9636,1.1122
21.4363,17.1144,0.9604
17.7913,17.9304,0.7134
19.7977,16.4281,0.9008
21.2109,17.9908,0.9011
19.0641,16.4332,0.8558
18.3192,16.439,0.8102
19.4827,17.0308,0.8504
23.637,17.4723,1.0667
18.2969,17.6928,0.7515
15.4263,14.3991,0.7241
17.7725,16.4535,0.7763
20.5822,17.9912,0.8661
20.2177,18.434,0.8255
19.7844,16.27,0.9087
17.206,15.7262,0.7762
19.7725,16.6843,0.8854
23.5254,18.6773,0.9919
23.1958,20.7771,0.8758
18.5726,18.056,0.7517
17.7832,17.2779,0.7399
14.7581,14.468,0.6745
21.1685,16.0678,1.0063
16.6357,14.164,0.8215
17.4291,16.2574,0.7645
14.0088,16.0059,0.5628
19.3277,15.6719,0.9142
13.3702,14.9855,0.5586
17.0633,15.5746,0.7745
17.6424,15.9206,0.7941
24.7941,17.1471,1.1544
23.0216,18.9222,0.9524
18.7155,16.1551,0.849
21.3747,18.5933,0.8807
21.4659,15.9612,1.0316
19.456,15.9726,0.905
16.7939,15.5747,0.7572
22.6892,17.5174,1.0098
20.4139,16.2475,0.9487
19.1818,17.2117,0.824
17.4416,14.2831,0.8711
24.6547,16.6792,1.1784
21.6948,15.8238,1.055
19.0592,16.5645,0.8488
21.2621,17.0647,0.953
14.8649,16.4183,0.6008
15.5088,14.1393,0.7432
23.1204,18.2105,0.9951
18.0048,15.9684,0.8144
22.8343,17.3029,1.0307
21.3815,17.6413,0.9286
21.791,16.1117,1.0422
22.5869,17.0556,1.0312
15.3103,13.8045,0.7469
15.8033,16.1071,0.6707
17.4225,17.6422,0.7041
16.0857,17.0102,0.6517
21.1567,18.5091,0.8729
20.1808,18.4326,0.8236
21.5602,18.99,0.872
21.6526,18.8407,0.8839
20.2345,18.5273,0.8223
24.4308,19.5223,0.9953
22.6043,16.5616,1.063
22.0059,18.7396,0.9075
23.4623,20.2469,0.9119
24.0308,19.6885,0.9666
22.8144,20.7977,0.8566
19.9148,17.257,0.8643
17.9943,16.2582,0.7992
19.2672,17.4967,0.8154
15.8997,16.7444,0.6509
19.9094,14.181,1.0514
18.9116,16.409,0.8478
19.825,17.1231,0.8658
16.9774,15.5536,0.7701
15.6642,17.8683,0.5968
23.6687,20.2086,0.9238
22.6681,19.4126,0.9101
21.2832,16.0774,1.0128
17.878,15.5992,0.8256
17.5938,14.6254,0.8611
18.0952,15.8216,0.8277
17.9673,14.6306,0.8863
25.8811,20.6165,1.0128
16.8258,17.5721,0.673
21.8891,18.2245,0.9267
17.4806,17.6556,0.7069
19.9407,18.3005,0.8164
18.3197,14.5986,0.9124
22.435,17.5558,0.9931
15.876,16.5401,0.6576
23.4961,20.3149,0.9105
16.3314,13.7354,0.825
14.913,13.5736,0.7303
23.0021,17.8204,1.0102
24.0305,21.0536,0.9039
20.3909,17.1103,0.8995
21.5903,17.4214,0.9523
22.2104,17.5763,0.9792
19.5016,15.9648,0.9084
21.101,17.9394,0.8975
22.8706,19.2098,0.9303
20.3981,18.683,0.8242
24.4913,17.7262,1.0996
17.2812,16.2922,0.7538
21.4697,16.4071,1.0038
22.8032,19.1299,0.9306
22.453,18.632,0.9367
14.755,18.1297,0.5381
17.291,16.4809,0.7458
19.7412,18.0605,0.8162
21.2038,19.927,0.8132
19.2415,18.8491,0.7556
17.2367,15.3854,0.7953
21.6207,20.0668,0.8283
21.5951,17.9418,0.9249
15.3946,13.4781,0.7712
21.0035,19.1911,0.8339
21.0241,16.7129,0.9588
19.2874,16.457,0.8682
17.5655,16.3602,0.7681
19.9991,16.5288,0.9075
16.9415,20.1496,0.5926
20.3802,18.3212,0.8395
23.4196,18.4789,0.9968
18.6342,16.293,0.8368
14.3209,17.2053,0.5417
19.4213,18.0766,0.7978
24.0787,20.9196,0.912
21.814,19.3543,0.8688
18.2981,15.5265,0.8565
21.2459,16.4039,0.9904
17.4863,15.8372,0.7884
16.3066,16.182,0.6987
17.1493,14.2363,0.8534
21.7116,19.5063,0.8567
20.5977,17.8658,0.873
18.6875,17.4477,0.7845
22.7717,19.4742,0.9126
21.6083,19.8588,0.8363
17.1185,15.9028,0.762
18.9345,18.22,0.7648
16.1057,16.2047,0.6853
18.8567,17.0979,0.8104
23.9015,19.0804,0.9906
22.6034,19.2114,0.9163
13.6214,17.6271,0.4891
22.2051,21.9686,0.7832
20.6818,16.2,0.968
19.9901,15.8262,0.9472
15.6863,15.8943,0.6723
20.4436,20.4851,0.7539
21.0287,18.0948,0.8858
19.6652,17.7996,0.8239
20.8845,16.198,0.9806
17.7148,14.1501,0.8986
21.7486,18.576,0.9016
23.5718,17.0195,1.0912
18.2948,15.9709,0.8324
15.8079,14.6314,0.7387
21.1424,18.5714,0.8692
20.8914,17.7386,0.8959
14.9794,16.2677,0.6134
20.702,18.2179,0.8619
22.6419,19.4153,0.9087
24.4236,19.332,1.0047
20.5154,16.8682,0.9198
19.6839,15.968,0.9196
22.6645,18.5818,0.9506
23.8413,19.7587,0.9536
22.4779,18.6373,0.9378
22.8464,19.2935,0.925
22.9901,21.5233,0.8358
18.4919,16.0207,0.8422
17.3016,14.6791,0.838
24.3359,21.0299,0.9194
14.4514,14.9955,0.6303
18.8121,17.1641,0.8047
22.4454,19.3318,0.9024
20.1114,17.0519,0.8862
15.9455,16.2736,0.6726
18.6233,17.5901,0.7745
18.0293,16.5003,0.7896
22.8753,19.4033,0.9212
21.5059,16.6983,0.9885
19.3993,17.7012,0.8135
20.9999,16.5634,0.966
14.792,16.454,0.5951
16.5144,16.9945,0.6775
20.7653,18.0691,0.8725
22.7315,17.8332,0.9943
15.6504,15.7148,0.6777
14.3591,16.8932,0.554
21.2491,21.1577,0.768
22.9143,20.0409,0.8939
18.2092,15.5662,0.8486
18.4974,17.4915,0.7717
18.6776,16.6521,0.8214
19.0182,16.518,0.8487
15.2629,16.0733,0.6385
20.0724,16.6815,0.9035
18.7918,16.0574,0.8589
25.7881,19.1168,1.0874
14.3099,14.7178,0.6326
21.7826,17.7396,0.9461
18.7192,16.7623,0.8185
24.301,19.0201,1.0148
12.9426,14.8139,0.5362
19.0599,17.2713,0.8141
15.899,14.3192,0.7611
16.8143,15.4913,0.7626
19.5553,17.6834,0.8231
22.6465,17.2317,1.0241
18.865,17.8979,0.7747
22.3424,18.2539,0.9501
22.5523,18.6639,0.9404
22.1396,19.7437,0.8681
18.6645,15.505,0.8813
17.2996,14.4604,0.8506
21.7221,20.3883,0.8202
20.5494,16.7717,0.9271
22.3005,16.573,1.0439
17.5122,16.4934,0.7586
21.1352,18.4586,0.8741
21.5723,17.0026,0.9747
20.3253,16.0098,0.9572
19.332,15.2846,0.9377
17.889,16.1766,0.7968
18.3033,15.433,0.862
23.1011,19.8122,0.9136
22.3671,18.5065,0.9384
22.6484,18.1829,0.9706
15.649,14.2764,0.7459
24.4928,21.5787,0.9033
23.2808,19.5933,0.933
23.337,17.082,1.0735
21.3716,17.5855,0.931
19.8612,18.8044,0.7903
18.5074,17.8051,0.7586
14.3641,15.7797,0.5934
23.0878,18.5176,0.9768
23.9028,18.156,1.0411
20.2161,16.9902,0.8956
16.5009,14.9438,0.7696
21.649,20.6309,0.807
22.9522,21.3158,0.8422
17.183,16.4719,0.7396
21.4289,18.0475,0.9103
19.0651,19.0378,0.7388
22.2885,17.8989,0.9659
19.0945,15.1078,0.9329
18.3049,14.6121,0.9105
19.399,17.2632,0.8341
19.2939,16.0024,0.8932
25.687,19.901,1.0395
19.0946,21.4313,0.6577
15.8161,14.1172,0.7662
18.8196,15.414,0.8966
19.7322,16.4094,0.8978
19.4973,18.4916,0.784
17.5026,15.2441,0.8202
23.5543,17.6532,1.051
22.2232,18.1107,0.951
17.1066,15.2998,0.7913
16.9332,15.375,0.7761
23.2507,19.3723,0.9421
19.5935,18.6116,0.7841
22.2223,16.7088,1.0307
20.5515,17.2159,0.9033
25.5264,21.0988,0.9729
21.1582,17.4322,0.9269
18.4524,16.2692,0.8269
16.2017,15.0355,0.745
18.2574,14.9712,0.8855
18.3532,15.2876,0.8735
20.0119,16.5173,0.9089
16.4851,14.4611,0.7942
21.846,17.1563,0.9819
18.3629,16.9496,0.7884
21.4571,19.3192,0.8519
17.2592,15.1486,0.8093
19.6895,15.6866,0.9364
14.5043,15.8713,0.5988
15.4512,16.4926,0.6337
14.3049,15.3986,0.6043
20.0183,16.6911,0.8998
14.6784,12.8357,0.754
22.2453,18.1505,0.9501
20.0728,17.2662,0.873
18.0548,16.4988,0.7913
19.1476,16.6132,0.8516
19.337,16.5816,0.8646
17.9157,17.8964,0.7217
18.6933,15.754,0.8692
20.0544,15.3315,0.9819
14.4545,16.6619,0.5674
14.9641,16.1595,0.6166
16.9,17.2434,0.6901
14.1144,14.4769,0.6296
22.0041,18.1147,0.9387
15.6119,16.5452,0.6414
18.2325,16.4675,0.8036
17.2706,17.3437,0.7075
22.0936,17.5484,0.9741
15.5988,15.9282,0.6654
14.7303,16.5815,0.5868
14.7454,14.9287,0.6528
15.2061,13.6508,0.7477
17.2267,17.4664,0.7
16.7998,17.486,0.6748
24.5645,18.9824,1.0307
21.1312,17.2157,0.937
23.4744,17.9531,1.029
25.0373,18.3409,1.0925
19.7014,17.8492,0.8236
19.0828,18.3626,0.7669
15.273,18.2968,0.5615
16.1835,16.1941,0.6906
21.7571,17.5498,0.9548
22.5517,20.4808,0.857
14.7423,15.1768,0.6419
20.6998,17.1672,0.9145
21.4135,19.0107,0.8634
14.2559,14.3022,0.6472
16.6038,18.1284,0.6401
13.6046,14.285,0.6024
18.0898,15.1787,0.8624
24.1323,20.3814,0.9387
22.8673,16.45,1.0862
16.9785,15.6301,0.7664
19.9343,17.6174,0.8477
18.775,17.7267,0.7771
18.815,17.7383,0.7788
13.0725,16.1905,0.4986
23.0801,17.3804,1.0403
17.3913,16.8646,0.7348
13.4984,16.4382,0.517
18.5007,17.0911,0.7899
20.2381,16.5222,0.9223
18.3092,15.5082,0.8582
21.2439,18.936,0.8578
22.5219,20.9615,0.8359
28.3043,25.1508,0.9266
18.0556,17.2463,0.757
17.385,17.5288,0.7066
18.308,17.2764,0.7703
16.7024,16.3957,0.7137
16.0479,16.0688,0.6875
20.4451,17.3033,0.8926
20.2446,17.0224,0.8956
22.2031,17.268,0.9962
19.6822,18.8437,0.7792
15.3118,14.6499,0.7039
20.798,18.2107,0.8675
19.5523,16.1481,0.9012
17.4929,16.643,0.7506
18.3053,16.9065,0.787
19.4518,16.9387,0.8532
18.4481,15.9722,0.842
21.2886,17.6323,0.9238
20.3636,19.4011,0.7919
24.6294,20.3471,0.9647
20.5335,15.4957,1.0024
21.58,17.4981,0.9475
19.6677,16.5618,0.8856
23.8104,18.2369,1.0315
18.1463,14.7207,0.893
24.6677,18.6428,1.055
21.2975,18.31,0.8901
19.3264,17.1737,0.8342
23.4192,21.0115,0.8766
15.8093,15.6847,0.6892
19.3795,17.8001,0.8078
17.9066,16.2748,0.793
20.9411,18.5519,0.8593
19.3127,16.6262,0.8609
22.8307,16.3513,1.0905
21.7061,17.9595,0.9302
22.7706,18.3755,0.9671
19.292,17.3475,0.8239
20.6773,17.0415,0.9199
23.1458,19.2088,0.9447
15.6953,14.6402,0.7305
20.6715,19.0948,0.8207
20.6189,18.5562,0.8417
17.7622,15.4533,0.8259
18.6461,17.4494,0.782
21.4582,18.8787,0.8718
20.411,19.493,0.7906
20.207,16.8256,0.9038
16.8661,16.6976,0.7106
16.8757,16.8943,0.7029
19.8584,15.5286,0.9568
15.0815,15.9135,0.6335
20.1108,19.3532,0.7808
20.6578,16.0585,0.975
21.3686,20.6836,0.7914
18.4925,17.6403,0.7649
21.4069,16.3792,1.0017
22.3579,20.3163,0.8544
26.0126,20.6142,1.0193
19.0496,16.4035,0.8565
15.174,15.8717,0.641
18.9278,17.6185,0.7905
19.0989,16.2725,0.8664
21.4093,19.917,0.8239
19.4493,16.0073,0.9027
17.612,16.0839,0.7841
17.9669,17.7819,0.7292
19.4281,18.5572,0.7775
18.6594,15.9015,0.859
16.1863,14.3511,0.7795
21.3901,17.8636,0.9175
24.2523,19.7013,0.9772
21.5289,19.6452,0.8414
14.9191,15.8676,0.6251
19.3542,17.356,0.827
19.977,19.0458,0.7864
17.7898,16.944,0.7548
15.8043,14.9859,0.721
21.0334,19.4387,0.8248
22.1658,17.7641,0.9663
20.0767,17.311,0.8709
15.862,16.4107,0.6619
21.9086,18.6813,0.9051
16.602,18.1974,0.6376
16.623,16.6698,0.6972
16.952,18.2161,0.6561
19.8075,17.4496,0.8486
22.6225,19.0789,0.9237
20.7588,16.7506,0.9408
19.2342,18.2117,0.7816
19.0771,15.7057,0.8963
21.6174,17.4659,0.9514
16.8942,14.5465,0.8177
17.8733,16.5488,0.7779
14.5982,14.7726,0.6497
14.5515,16.5799,0.5761
19.0294,16.1464,0.8689
14.8023,14.7458,0.6648
18.2314,15.9938,0.8273
17.0094,16.2893,0.7373
16.2217,14.8542,0.7555
16.8357,15.5169,0.7628
17.9449,17.4142,0.7434
19.7507,16.7515,0.8806
20.8336,17.9783,0.8807
19.2848,17.7803,0.8034
19.2768,16.086,0.8875
20.5009,17.3544,0.8932
19.1923,16.2326,0.8743
19.4731,17.2283,0.8401
22.4045,21.5068,0.8093
22.7159,19.8019,0.8947
20.2047,17.8974,0.8495
19.109,16.433,0.8586
20.4338,18.1877,0.8486
16.2557,14.4961,0.7765
20.674,19.3383,0.8105
24.5226,18.2972,1.067
13.3892,14.2889,0.5871
18.9049,16.8663,0.8244
17.6707,15.3557,0.8251
19.2589,17.6862,0.8062
14.217,14.0561,0.6557
23.6004,21.9733,0.8465
21.4824,16.0154,1.0292
21.2222,18.5527,0.8744
15.2141,16.9565,0.6024
16.1902,17.5393,0.638
20.6542,17.6836,0.8852
21.7094,16.3347,1.0229
19.1447,16.0842,0.8794
26.4943,22.7643,0.9442
22.7253,17.8154,0.9949
24.6436,19.8605,0.9891
21.1186,20.5491,0.7844
17.4641,14.897,0.8367
21.8782,21.1937,0.7964
21.4821,19.071,0.8642
20.318,17.9489,0.8534
15.9611,15.6469,0.7005
17.8643,14.7139,0.8743
23.7454,20.5246,0.9133
16.2236,16.4789,0.6811
18.4986,16.0717,0.8399
22.8578,22.7449,0.7851
17.3292,14.5683,0.8463
21.7882,17.5399,0.9571
18.6929,18.3626,0.7457
18.9045,16.5864,0.8383
21.8778,18.1714,0.9288
16.6975,15.8877,0.7363
20.3924,15.3256,1.0044
13.4715,12.8157,0.661
20.8806,16.635,0.9546
21.3642,17.5875,0.9304
21.1078,16.6398,0.968
16.516,16.499,0.698
22.1911,19.2076,0.895
19.8453,20.8734,0.7112
15.3666,14.6709,0.7066
21.937,16.994,0.9966
17.4858,15.4013,0.8107
23.5326,18.6203,0.9953
18.0652,16.1481,0.8091
16.7817,16.3116,0.7223
17.8952,18.3623,0.7023
22.1262,16.5522,1.0347
15.83,16.6233,0.6515
22.1782,18.967,0.9057
18.2913,15.7076,0.8462
21.6169,19.9422,0.8333
15.6807,13.6834,0.7806
17.4488,15.8776,0.784
21.1493,16.9655,0.9519
25.0509,21.551,0.9304
23.9123,17.2771,1.0946
19.8077,18.4758,0.8015
16.2829,17.7751,0.6348
18.0242,17.4226,0.7475
20.722,16.8365,0.9338
19.5426,19.8466,0.7328
24.4867,18.4033,1.0589
16.216,15.8792,0.7063
22.3773,21.123,0.8227
16.179,15.0761,0.7415
17.7705,16.4039,0.7785
14.4518,16.0123,0.5903
21.6976,18.9327,0.8819
16.8305,16.6448,0.7108
21.0717,18.1659,0.8847
22.1725,18.4534,0.9306
24.9638,19.1637,1.0417
16.8042,15.7122,0.7513
18.7927,16.5074,0.8355
21.6048,17.5417,0.9466
19.0016,17.5639,0.7972
21.1089,18.493,0.8711
23.0579,19.7976,0.9121
16.4925,16.9779,0.6769
19.1923,15.6773,0.9053
17.1802,17.2037,0.708
18.0713,15.4196,0.8477
18.2396,18.298,0.7236
20.9572,17.8162,0.8957
21.1053,17.6629,0.9118
17.6708,16.4855,0.7686
13.6879,14.8471,0.5852
19.6433,15.3033,0.9569
17.3194,15.9252,0.7736
22.7916,19.2606,0.9237
19.2677,18.3351,0.7782
20.6875,16.7035,0.9392
23.7214,20.1479,0.9292
20.2433,16.8726,0.9034
20.8551,18.712,0.8473
14.7568,15.1921,0.6422
17.534,16.6054,0.7548
15.7276,14.7588,0.7269
22.6419,17.8799,0.9867
19.2092,16.2666,0.8735
22.0597,19.0296,0.8965
17.0602,15.9324,0.757
23.3222,17.6209,1.0398
18.0999,15.973,0.8201
15.689,14.5083,0.7367
19.0,15.498,0.9033
15.3017,16.5655,0.6219
22.0146,18.7359,0.9081
16.4096,15.3338,0.7441
21.599,19.0601,0.8709
20.3647,16.372,0.9385
20.6046,16.0858,0.9701
20.3043,18.1015,0.8455
16.2767,14.9794,0.7528
15.3388,15.3747,0.6725
23.6244,16.8908,1.1026
19.4803,17.8333,0.812
15.3585,14.8705,0.6966
18.3752,16.334,0.8189
20.6987,20.1477,0.7792
18.9133,17.6905,0.7865
18.959,15.9208,0.8768
13.1539,14.3958,0.5664
17.0481,16.2729,0.7404
19.6938,16.7711,0.8761
16.7999,15.9724,0.7388
26.2045,20.5984,1.0294
18.0812,14.5187,0.901
16.2605,15.4361,0.7295
24.1199,20.7689,0.9206
18.9023,15.3946,0.9031
19.5648,17.4724,0.8336
16.795,15.3003,0.7709
15.047,16.4952,0.6091
20.0184,16.5027,0.9101
16.6381,15.4319,0.7542
23.4443,21.0563,0.876
24.0706,19.351,0.9855
20.3214,16.5984,0.9231
18.6743,15.1882,0.9003
17.881,16.0516,0.8025
14.6488,15.7796,0.6115
20.6931,18.7126,0.8386
18.8521,17.0363,0.8131
20.0448,16.7479,0.8983
18.8947,15.6565,0.8875
16.1875,16.7836,0.6666
18.6873,15.7916,0.8667
20.3505,17.5975,0.8723
18.1555,16.5011,0.7972
25.7386,22.9736,0.9027
23.0943,20.0304,0.9033
18.8772,17.1962,0.807
22.5042,17.7328,0.9871
20.7349,16.6798,0.9434
18.5166,15.5317,0.8703
21.745,17.3478,0.9653
22.3142,18.3761,0.9422
20.4236,16.2517,0.949
22.1069,20.8784,0.8194
17.4982,15.5133,0.8056
20.8548,17.7646,0.8925
25.9613,21.0121,0.9976
18.4908,16.5836,0.8135
15.2004,14.5743,0.6999
19.4418,21.08,0.6851
19.2367,18.3237,0.777
16.4161,16.1207,0.7082
20.25,17.3853,0.8772
18.9057,17.2477,0.8062
17.8633,17.9006,0.7186
20.4931,18.2367,0.8496
20.7135,18.582,0.8456
18.3954,17.3844,0.7705
17.0276,15.5516,0.7734
19.9461,18.9602,0.7883
20.6057,18.3455,0.8507
18.7205,17.4676,0.7855
12.2235,13.4082,0.5387
23.6152,19.2647,0.9663
17.9839,15.5463,0.8352
20.5131,16.478,0.9414
20.8073,16.5437,0.9555
17.95,15.9432,0.8123
21.495,18.3905,0.8969
20.808,17.1964,0.9193
18.2688,16.6376,0.7975
17.8149,13.8886,0.9227
20.1594,16.9481,0.8945
16.2389,18.1492,0.6193
22.0102,17.7232,0.9598
14.8282,14.859,0.6614
22.1312,20.4183,0.839
18.0378,15.3356,0.8502
19.6126,16.0412,0.9109
18.532,16.1833,0.8362
21.0786,17.0273,0.9443
26.2375,20.4072,1.0407
20.2731,16.0841,0.9496
13.0187,14.8794,0.5389
20.2316,17.9405,0.849
22.4962,17.9033,0.9773
14.4429,15.4595,0.6108
18.8794,16.9487,0.8189
17.6245,15.9432,0.7918
19.0445,17.1703,0.818
19.5174,16.2262,0.8947
21.9579,19.4908,0.87
23.7873,20.2295,0.9287
14.4421,15.3037,0.617
23.2842,20.917,0.8741
21.7163,16.6764,1.0024
20.6614,19.2021,0.8156
20.6896,16.9559,0.9253
18.0452,16.6474,0.7836
21.2442,15.6858,1.0356
18.8008,14.5212,0.9504
19.8912,19.6204,0.759
19.063,15.4522,0.9101
15.9562,15.8804,0.6899
19.612,17.3738,0.841
22.3698,19.771,0.8785
16.8334,15.669,0.7552
26.1809,18.8078,1.1262
16.2055,16.545,0.6773
17.0429,15.1231,0.7963
20.9813,17.6266,0.9067
23.5748,18.9912,0.9781
17.5659,15.9085,0.7899
18.1728,15.7117,0.8384
20.8743,17.257,0.9199
19.9068,17.1906,0.8671
22.8219,18.1269,0.9832
21.1898,20.7231,0.7812
20.4711,16.3711,0.945
18.7775,16.4463,0.8377
15.8438,15.9739,0.6788
18.0288,17.4698,0.7458
20.2378,17.1113,0.8905
19.1926,18.7792,0.7558
17.685,15.8261,0.8015
24.8192,22.7656,0.8706
17.213,18.5095,0.6598
25.4852,18.4944,1.1076
22.2251,18.9251,0.9102
22.2615,18.3656,0.9399
17.6976,15.6725,0.8102
15.0429,16.5129,0.6082
19.2788,17.3361,0.8236
16.4246,17.2645,0.6617
27.6419,20.5396,1.1024
19.8368,17.6493,0.8406
21.3245,18.0145,0.9062
17.537,14.8543,0.844
20.3195,18.1142,0.8457
16.6262,17.69,0.6572
23.134,22.0769,0.8214
18.0098,13.6735,0.9515
21.4169,17.7425,0.9253
20.2897,16.566,0.923
23.063,19.1173,0.9449
24.0309,19.2681,0.9877
22.4495,18.5816,0.9391
21.2183,19.3551,0.8379
16.9898,16.3889,0.7316
16.5706,16.6137,0.6965
19.2629,17.0135,0.8383
21.096,20.961,0.7679
17.5824,16.1906,0.7771
19.0918,17.544,0.8032
14.6249,13.9231,0.6913
16.5927,19.1046,0.6068
22.2716,18.5898,0.9291
20.3087,17.1252,0.8939
19.6743,17.0056,0.8629
21.9034,17.7771,0.9509
20.0766,15.2693,0.9874
20.5132,16.2472,0.9548
13.8172,16.6421,0.5298
16.4254,15.5319,0.7356
17.2948,16.4509,0.7474
16.1783,16.533,0.6761
19.8236,17.3139,0.8562
18.864,16.0435,0.8641
18.1072,16.0504,0.8166
24.5045,18.0255,1.0821
17.3889,18.2169,0.6801
19.5942,18.0064,0.8105
20.338,19.2003,0.7988
21.0704,19.0094,0.8454
20.2145,17.3307,0.8779
15.0788,14.6024,0.6902
15.6863,15.514,0.6888
22.1681,18.2864,0.9388
16.287,14.77,0.7642
19.0824,16.066,0.8765
20.0649,17.5809,0.8569
20.257,15.6893,0.9724
21.5919,18.5413,0.8949
21.3343,18.5885,0.8787
14.7399,16.3226,0.5967
18.0804,16.3724,0.7989
21.6336,19.2808,0.8627
16.8639,16.7212,0.7095
18.3889,18.4844,0.7243
16.8123,16.675,0.7084
21.4056,18.7598,0.8745
17.2343,14.47,0.8455
16.9137,14.0957,0.8452
20.5951,17.8641,0.873
22.4454,17.3519,1.0054
21.1784,17.8421,0.9068
17.4002,17.5521,0.7065
15.6619,18.7774,0.5678
20.8236,16.8048,0.9416
18.3949,17.3655,0.7713
17.8615,16.5714,0.7761
25.4447,20.9708,0.9749
24.9606,20.1162,0.9923
22.7663,19.6502,0.9041
18.9152,16.4003,0.8485
20.994,18.3325,0.8724
20.9318,18.6169,0.8558
21.3456,16.728,0.9771
20.9184,17.0324,0.9346
22.6175,20.8547,0.8448
22.306,18.2698,0.9472
